answer_id,belongs_question_id,belongs_question_type,answer_title,is_correct,image_id,answer_two_gap_match,answer_view_format,answer_settings,answer_order
752,191,single_choice,"Data link Laye",NULL,0,NULL,text,NULL,4
753,192,single_choice,"ระบบหรือกลุ่ม ของระบบที่จัดการการเข้าถึงระหว่าง เครือข่ายสองเครือข่าย",0,0,NULL,text,NULL,1
754,192,single_choice,"การรวมกันของฮาร์ดแวร์ และซอฟต์แวร์ ที่เชื่อมต่อสภาพแวดล้อม เครือข่ายที่แตกต่างกัน",0,0,NULL,text,NULL,2
755,192,single_choice,ป้องกันสัญญาณรบกวนจากอุปกรณ์ไฟฟ้าอื่นๆ,0,0,NULL,text,NULL,3
756,192,single_choice,"เป็นสื่อหรือตัวกลางที่ใช้ส่งข้อมูลในรูปของแสง โดยเปลี่ยนสัญญาณข้อมูล หรือสัญญาณไฟฟ้าให้เป็นคลื่นแสงก่อน ",1,0,NULL,text,NULL,4
757,193,single_choice,"1 Layer",0,0,NULL,text,NULL,1
758,193,single_choice,"3 Layers",0,0,NULL,text,NULL,2
759,193,single_choice,"5 Layers",0,0,NULL,text,NULL,3
760,193,single_choice,"7 Layers",1,0,NULL,text,NULL,4
761,194,single_choice,Twisted-Pair,0,0,NULL,text,NULL,1
762,194,single_choice,Coaxial,0,0,NULL,text,NULL,2
763,194,single_choice,"Fiber Optics",0,0,NULL,text,NULL,3
764,194,single_choice,"Rapid miner",1,0,NULL,text,NULL,4
765,195,single_choice,"การรวมกันของฮาร์ดแวร์ และซอฟต์แวร์",0,0,NULL,text,NULL,1
766,195,single_choice,"ระบบหรือกลุ่ม ที่จัดการการเข้าถึงระหว่างเครือข่ายสองเครือข่ายหรือมากกว่า",1,0,NULL,text,NULL,2
767,195,single_choice,"กำหนดเส้นทางพื้นฐานระหว่าง LAN เสมือน",0,0,NULL,text,NULL,3
768,195,single_choice,อำนวยความสะดวกในการสื่อสารภายในอินเตอร์เน็ต,0,0,NULL,text,NULL,4
769,196,single_choice,Network,0,0,NULL,text,NULL,1
770,196,single_choice,"Data Link",0,0,NULL,text,NULL,2
771,196,single_choice,Analytics,1,0,NULL,text,NULL,3
772,196,single_choice,Session,NULL,0,NULL,text,NULL,4
773,197,single_choice,จัดเตรียมการเชื่อมต่อระหว่างสองระบบโฮสต์,0,0,NULL,text,NULL,1
774,197,single_choice,"กำหนดวิธีการจัดรูปแบบข้อมูลสำหรับการส่ง และการควบคุมการเข้าถึงเครือข่าย",0,0,NULL,text,NULL,2
775,197,single_choice,ควบคุมการไหลของข้อมูล,1,0,NULL,text,NULL,3
776,197,single_choice,"การสื่อสาร InterHost",0,0,NULL,text,NULL,4
777,198,single_choice,จัดเตรียมการเชื่อมต่อระหว่างสองระบบโฮสต์,0,0,NULL,text,NULL,1
778,198,single_choice,การส่งค่าไบนารี,1,0,NULL,text,NULL,2
779,198,single_choice,ควบคุมการไหลของข้อมูล,NULL,0,NULL,text,NULL,3
780,198,single_choice,"กำหนดวิธีการจัดรูปแบบข้อมูลสำหรับการส่ง และการควบคุมการเข้าถึงเครือข่าย",NULL,0,NULL,text,NULL,4
781,199,single_choice,เป็นภาษาที่อธิบายถึงรายละเอียดของโครงสร้างและแบบของข้อมูล,0,0,NULL,text,NULL,1
782,199,single_choice,เป็นภาษาพื้นฐานของการพัฒนาเว็บไซต์โดยเฉพาะ,1,0,NULL,text,NULL,2
783,199,single_choice,เป็นภาษาที่ให้การชัดเจนในการแสดงรายละเอียดเกี่ยวกับข้อมูล,0,0,NULL,text,NULL,3
784,199,single_choice,ภาษาโปรแกรมเชิงวัตถุ,0,0,NULL,text,NULL,4
785,200,single_choice,"คำสั่งใน HTML เรียกว่า Tag",0,0,NULL,text,NULL,1
786,200,single_choice,"Tag แบ่งออกเป็น Tagเดี่ยว และTagคู่",0,0,NULL,text,NULL,2
787,200,single_choice,"Tag จะเขียนอยู่ในเครื่องหมาย",1,0,NULL,text,NULL,3
788,200,single_choice,ที่กล่าวมาถูกทุกข้อ,0,0,NULL,text,NULL,4
789,201,single_choice,,0,8066,NULL,image,NULL,1
790,201,single_choice,,1,8067,NULL,image,NULL,2
791,201,single_choice,,0,8068,NULL,image,NULL,3
792,201,single_choice,,0,8069,NULL,text,NULL,4
793,202,single_choice,,1,8071,NULL,image,NULL,1
794,202,single_choice,,0,8072,NULL,image,NULL,2
795,202,single_choice,,0,8073,NULL,image,NULL,3
796,202,single_choice,ถูกทุกข้อ,0,0,NULL,text,NULL,4
797,204,single_choice,"เป็นบริษัทที่ให้การเข้าถึงอินเทอร์เน็ตในออสเตรเลีย โดยที่ใช้กันอย่างแพร่หลาย ได้แก่ Bigpond, iinet และ Dodo",1,0,NULL,text,NULL,1
798,204,single_choice,"การควบคุมการเข้าถึงสื่อ ที่อยู่ฮาร์ดแวร์ของอุปกรณ์ที่เชื่อมต่อกับเครือข่ายที่ใช้ร่วมกัน",0,0,NULL,text,NULL,2
799,204,single_choice,อุปกรณ์ที่อนุญาตให้คอมพิวเตอร์ที่มีอุปกรณ์ไร้สายเชื่อมต่อ,0,0,NULL,text,NULL,3
800,203,single_choice,,0,8076,NULL,image,NULL,1
801,204,single_choice,"เป็นระบบที่เชื่อมต่อคอมพิวเตอร์และอุปกรณ์อื่น ๆ ที่ใช้สายสื่อสารร่วมกัน และลิงค์ไร้สายโดยทั่วไปภายในพื้นที่ทางภูมิศาสตร์ที่จำกัด เช่น อาคารบ้านหรือสำนักงาน",0,0,NULL,text,NULL,4
802,203,single_choice,,0,8077,NULL,image,NULL,2
803,203,single_choice,,1,8078,NULL,image,NULL,3
804,203,single_choice,,0,8079,NULL,image,NULL,4
805,205,single_choice,"การวัดหน่วยเก็บข้อมูลตัวประมวลผลคอมพิวเตอร์ และหน่วยความจำจริง",1,0,NULL,text,NULL,1
806,205,single_choice,เป็นหน่วยที่ใช้วัดความเร็วของโปรเซสเซอร์ของคอมพิวเตอร์,0,0,NULL,text,NULL,2
807,205,single_choice,"เป็นอุปกรณ์ที่อนุญาตให้คอมพิวเตอร์ส่งข้อมูลระหว่างกัน ผ่านสายโทรศัพท์ธรรมดา",0,0,NULL,text,NULL,3
808,205,single_choice,เป็นซอฟต์แวร์ที่จัดการกระบวนการทั้งหมดของคอมพิวเตอร์และอนุญาตให้โปรแกรมและแอปพลิเคชันทำงาน,0,0,NULL,text,NULL,4
809,207,single_choice,"1,032,505",0,0,NULL,text,NULL,1
810,207,single_choice,"1,042,487",0,0,NULL,text,NULL,2
811,207,single_choice,"1,120,243",0,0,NULL,text,NULL,3
812,207,single_choice,"1,048,576",1,0,NULL,text,NULL,4
813,209,single_choice,เป็นสมองของคอมพิวเตอร์,0,0,NULL,text,NULL,1
814,209,single_choice,"เป็นโปรโตคอลอินเทอร์เน็ตที่ใช้โดยผู้ให้บริการอินเทอร์เน็ต (ISP) เพื่อจัดการกับอีเมล",1,0,NULL,text,NULL,2
815,209,single_choice,เป็นมาตรฐานหรือชุดของกฎที่คอมพิวเตอร์และอุปกรณ์อื่นใช้เมื่อสื่อสารกับอุปกรณ์อื่น,0,0,NULL,text,NULL,3
816,209,single_choice,"เป็นภาษาการเขียนโปรแกรมที่ใช้กันทั่วไปในการพัฒนาเว็บแอปพลิเคชัน ไคลเอนต์เซิร์ฟเวอร์",0,0,NULL,text,NULL,4
819,210,single_choice,"เป็นวิธีการที่ผู้ใช้เข้าถึงและบันทึกหรือ \"ดึง\" ซอฟต์แวร์หรือไฟล์อื่น ๆ ไปยังคอมพิวเตอร์ของตนเองจากคอมพิวเตอร์ระยะไกลผ่านทางอินเทอร์เน็ต",0,0,NULL,text,NULL,1
820,210,single_choice," เป็นวิธีการส่งข้อความผ่านอินเทอร์เน็ต โปรแกรมอีเมลยอดนิยม ได้แก่ Outlook, Mozilla Thunderbird, Gmail และ Yahoo Mail",0,0,NULL,text,NULL,2
821,210,single_choice,เป็นวิธีการทั่วไปในการถ่ายโอนไฟล์ผ่านอินเทอร์เน็ตจากโฮสต์หนึ่งไปยังโฮสต์อื่น,1,0,NULL,text,NULL,3
822,206,single_choice,,0,8080,NULL,image,NULL,1
823,210,single_choice,คือกระบวนการแปลงข้อมูลอิเล็กทรอนิกส์เป็นรูปแบบที่ไม่สามารถจดจำได้หรือเข้ารหัสซึ่งไม่สามารถเข้าใจได้ง่ายโดยบุคคลที่ไม่ได้รับอนุญาต,NULL,0,NULL,text,NULL,4
824,206,single_choice,,1,8081,NULL,image,NULL,2
825,206,single_choice,,0,8082,NULL,image,NULL,3
826,206,single_choice,,0,8083,NULL,image,NULL,4
827,211,single_choice,"โปรแกรมที่ออกแบบมาสำหรับวัตถุประสงค์เฉพาะ นั้นคือ โปรแกรมการประมวลผลคำ",0,0,NULL,text,NULL,1
828,211,single_choice,กลุ่มของเลขฐานสองที่อยู่ติดกันซึ่งคอมพิวเตอร์ดำเนินการเป็นหน่วยในการสร้างอักขระ,0,0,NULL,text,NULL,2
829,211,single_choice,กลุ่มคอมพิวเตอร์ที่เชื่อมต่อระหว่างกันสามารถแลกเปลี่ยนข้อมูลได้,0,0,NULL,text,NULL,3
830,211,single_choice,เป็นกิจกรรมที่ผิดกฎหมายทุกประเภทที่ดำเนินการบนคอมพิวเตอร์,1,0,NULL,text,NULL,4
831,213,single_choice,"ภาษาที่ใช้ในการสร้างหน้าเว็บ มีการใช้คำแนะนำและชุดแท็กต่าง ๆ เพื่อกำหนดลักษณะของเอกสาร",1,0,NULL,text,NULL,1
832,213,single_choice,ชุดคำสั่งที่กำหนดวิธีที่เว็บเซิร์ฟเวอร์และเบราว์เซอร์ควรโต้ตอบ,NULL,0,NULL,text,NULL,2
833,213,single_choice,ภาษาเขียนโปรแกรมระดับสูงที่ใช้กันอย่างกว้างขวางในการเขียนโปรแกรมสำหรับวัตถุประสงค์ทั่วไป,NULL,0,NULL,text,NULL,3
